"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Learn to Scale: Generating Multipolar Normalized Density Maps for Crowd Counting","C. Xu; K. Qiu; J. Fu; S. Bai; Y. Xu; X. Bai",Huazhong University of Science and Technology; Microsoft Research Asia; Microsoft Research Asia; University of Oxford; Huazhong University of Science and Technology; Huazhong University of Science and Technology,"2019 IEEE/CVF International Conference on Computer Vision (ICCV)","27 Feb 2020","2019","","","8381","8389","Dense crowd counting aims to predict thousands of human instances from an image, by calculating integrals of a density map over image pixels. Existing approaches mainly suffer from the extreme density variations. Such density pattern shift poses challenges even for multi-scale model ensembling. In this paper, we propose a simple yet effective approach to tackle this problem. First, a patch-level density map is extracted by a density estimation model and further grouped into several density levels which are determined over full datasets. Second, each patch density map is automatically normalized by an online center learning strategy with a multipolar center loss. Such a design can significantly condense the density distribution into several clusters, and enable that the density variance can be learned by a single model. Extensive experiments demonstrate the superiority of the proposed method. Our work outperforms the state-of-the-art by 4.2%, 14.3%, 27.1% and 20.1% in MAE, on the ShanghaiTech Part A, ShanghaiTech Part B, UCF_CC_50 and UCF-QNRF datasets, respectively.","2380-7504","978-1-7281-4803-8","10.1109/ICCV.2019.00847","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9009068","","Head;Feature extraction;Estimation;Kernel;Robustness;Training;Asia","image motion analysis;image resolution;learning (artificial intelligence)","multipolar normalized density maps;crowd counting;dense crowd;human instances;image pixels;extreme density variations;density pattern shift;multiscale model ensembling;patch-level density map;density estimation model;density levels;patch density map;online center learning strategy;multipolar center loss;density distribution;density variance","","63","","33","IEEE","27 Feb 2020","","","IEEE","IEEE Conferences"
"Multi-Agent Reinforcement Learning Based Frame Sampling for Effective Untrimmed Video Recognition","W. Wu; D. He; X. Tan; S. Chen; S. Wen","Shenzhen Institutes of Advanced Technology, Shenzhen, China; Department of Computer Vision Technology, Baidu Inc., Beijing, China; Department of Computer Vision Technology, Baidu Inc., Beijing, China; Shenzhen Institutes of Advanced Technology, Shenzhen, China; Department of Computer Vision Technology, Baidu Inc., Beijing, China","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","27 Feb 2020","2019","","","6221","6230","Video Recognition has drawn great research interest and great progress has been made. A suitable frame sampling strategy can improve the accuracy and efficiency of recognition. However, mainstream solutions generally adopt hand-crafted frame sampling strategies for recognition. It could degrade the performance, especially in untrimmed videos, due to the variation of frame-level saliency. To this end, we concentrate on improving untrimmed video classification via developing a learning-based frame sampling strategy. We intuitively formulate the frame sampling procedure as multiple parallel Markov decision processes, each of which aims at picking out a frame/clip by gradually adjusting an initial sampling. Then we propose to solve the problems with multi-agent reinforcement learning (MARL). Our MARL framework is composed of a novel RNN-based context-aware observation network which jointly models context information among nearby agents and historical states of a specific agent, a policy network which generates the probability distribution over a predefined action space at each step and a classification network for reward calculation as well as final recognition. Extensive experimental results show that our MARL-based scheme remarkably outperforms hand-crafted strategies with various 2D and 3D baseline methods. Our single RGB model achieves a comparable performance of ActivityNet v1.3 champion submission with multi-modal multi-model fusion and new state-of-the-art results on YouTube Birds and YouTube Cars.","2380-7504","978-1-7281-4803-8","10.1109/ICCV.2019.00632","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9009461","","Learning (artificial intelligence);YouTube;Markov processes;Two dimensional displays;Three-dimensional displays;Decision making;Computer vision","computer vision;image classification;image motion analysis;learning (artificial intelligence);Markov processes;multi-agent systems;probability;recurrent neural nets;statistical distributions;video signal processing","multimodal multimodel fusion;multiagent reinforcement learning;frame sampling strategy;mainstream solutions;hand-crafted frame sampling strategies;untrimmed videos;frame-level saliency;untrimmed video classification;learning-based frame sampling strategy;frame sampling procedure;multiple parallel Markov decision processes;initial sampling;nearby agents;classification network;MARL-based scheme;hand-crafted strategies;context information;RNN-based context-aware observation network;untrimmed video recognition;probability distribution","","58","","56","IEEE","27 Feb 2020","","","IEEE","IEEE Conferences"
"FullFusion: A Framework for Semantic Reconstruction of Dynamic Scenes","M. Bujanca; M. Lujan; B. Lennox","The University of Manchester, Manchester, UK; University of Manchester, Manchester, UK; The University of Manchester, Manchester, UK","2019 IEEE/CVF International Conference on Computer Vision Workshop (ICCVW)","5 Mar 2020","2019","","","2168","2177","Assuming that scenes are static is common in SLAM research. However, the world is complex, dynamic, and features interactive agents. Mobile robots operating in a variety of environments in real-life scenarios require an advanced level of understanding of their surroundings. Therefore, it is crucial to find effective ways of representing the world in its dynamic complexity, beyond the geometry of static scene elements. We present a framework that enables incremental reconstruction of semantically-annotated 3D models in dynamic settings using commodity RGB-D sensors. Our method is the first to perform semantic reconstruction of non-rigidly deforming objects along with a static background. FullFusion is a step towards enabling robots to have a deeper and richer understanding of their surroundings, and can facilitate the study of interaction and scene dynamics. To showcase the potential of FullFusion, we provide a quantitative and qualitative evaluation on a baseline implementation which employs specific reconstruction and segmentation pipelines. It is, however, important to highlight that the modular design of the framework allows us to easily replace any of the components with new or existing counterparts.","2473-9944","978-1-7281-5023-9","10.1109/ICCVW.2019.00272","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9022128","3D reconstruction;SLAM;dynamic SLAM","Semantics;Three-dimensional displays;Cameras;Image segmentation;Simultaneous localization and mapping;Image reconstruction;Pose estimation","image colour analysis;image motion analysis;image reconstruction;image segmentation;mobile robots;robot vision;SLAM (robots)","real-life scenarios;dynamic complexity;static scene elements;incremental reconstruction;commodity RGB-D sensors;semantic reconstruction;static background;FullFusion;scene dynamics;specific reconstruction;segmentation pipelines;dynamic scenes;SLAM research;mobile robots","","4","","48","IEEE","5 Mar 2020","","","IEEE","IEEE Conferences"
"The Trajectron: Probabilistic Multi-Agent Trajectory Modeling With Dynamic Spatiotemporal Graphs","B. Ivanovic; M. Pavone",Stanford University; Stanford University,"2019 IEEE/CVF International Conference on Computer Vision (ICCV)","27 Feb 2020","2019","","","2375","2384","Developing safe human-robot interaction systems is a necessary step towards the widespread integration of autonomous agents in society. A key component of such systems is the ability to reason about the many potential futures (e.g. trajectories) of other agents in the scene. Towards this end, we present the Trajectron, a graph-structured model that predicts many potential future trajectories of multiple agents simultaneously in both highly dynamic and multimodal scenarios (i.e. where the number of agents in the scene is time-varying and there are many possible highly-distinct futures for each agent). It combines tools from recurrent sequence modeling and variational deep generative modeling to produce a distribution of future trajectories for each agent in a scene. We demonstrate the performance of our model on several datasets, obtaining state-of-the-art results on standard trajectory prediction metrics as well as introducing a new metric for comparing models that output distributions.","2380-7504","978-1-7281-4803-8","10.1109/ICCV.2019.00246","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9009454","","Trajectory;Predictive models;Forecasting;Graphical models;Spatiotemporal phenomena;Standards;Autonomous systems","control engineering computing;graph theory;human-robot interaction;inference mechanisms;multi-agent systems;probability","autonomous agents;graph-structured model;highly dynamic scenarios;multimodal scenarios;recurrent sequence modeling;variational deep generative modeling;probabilistic multiagent trajectory modeling;dynamic spatiotemporal graphs;human-robot interaction systems;trajectory prediction metrics","","202","","51","IEEE","27 Feb 2020","","","IEEE","IEEE Conferences"
"Learning Spatial Awareness to Improve Crowd Counting","Z. -Q. Cheng; J. -X. Li; Q. Dai; X. Wu; A. Hauptmann",Southwest Jiaotong University; Southwest Jiaotong University; Microsoft Research; Southwest Jiaotong University; Carnegie Mellon University,"2019 IEEE/CVF International Conference on Computer Vision (ICCV)","27 Feb 2020","2019","","","6151","6160","The aim of crowd counting is to estimate the number of people in images by leveraging the annotation of center positions for pedestrians' heads. Promising progresses have been made with the prevalence of deep Convolutional Neural Networks. Existing methods widely employ the Euclidean distance (i.e., $L_2$ loss) to optimize the model, which, however, has two main drawbacks: (1) the loss has difficulty in learning the spatial awareness (i.e., the position of head) since it struggles to retain the high-frequency variation in the density map, and (2) the loss is highly sensitive to various noises in crowd counting, such as the zero-mean noise, head size changes, and occlusions. Although the Maximum Excess over SubArrays (MESA) loss has been previously proposed by~\cite{nips-10} to address the above issues by finding the rectangular subregion whose predicted density map has the maximum difference from the ground truth, it cannot be solved by gradient descent, thus can hardly be integrated into the deep learning framework. In this paper, we present a novel architecture called SPatial Awareness Network (SPANet) to incorporate spatial context for crowd counting. The Maximum Excess over Pixels (MEP) loss is proposed to achieve this by finding the pixel-level subregion with high discrepancy to the ground truth. To this end, we devise a weakly supervised learning scheme to generate such region with a multi-branch architecture. The proposed framework can be integrated into existing deep crowd counting methods and is end-to-end trainable. Extensive experiments on four challenging benchmarks show that our method can significantly improve the performance of baselines. More remarkably, our approach outperforms the state-of-the-art methods on all benchmark datasets.","2380-7504","978-1-7281-4803-8","10.1109/ICCV.2019.00625","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010678","","Head;Feature extraction;Estimation;Optimization;Task analysis;Training;Benchmark testing","convolutional neural nets;gradient methods;learning (artificial intelligence)","head size changes;maximum excess over pixels;SubArrays loss;density map;ground truth;deep learning framework;spatial awareness network;spatial context;Pixels loss;weakly supervised learning scheme;deep crowd counting methods;center positions;pedestrians;deep convolutional neural networks;high-frequency variation","","77","","54","IEEE","27 Feb 2020","","","IEEE","IEEE Conferences"
"Env-QA: A Video Question Answering Benchmark for Comprehensive Understanding of Dynamic Environments","D. Gao; R. Wang; Z. Bai; X. Chen","Key Laboratory of Intelligent Information Processing of Chinese Academy of Sciences (CAS), Institute of Computing Technology, CAS, Beijing, China; Key Laboratory of Intelligent Information Processing of Chinese Academy of Sciences (CAS), Institute of Computing Technology, CAS, Beijing, China; Key Laboratory of Intelligent Information Processing of Chinese Academy of Sciences (CAS), Institute of Computing Technology, CAS, Beijing, China; Key Laboratory of Intelligent Information Processing of Chinese Academy of Sciences (CAS), Institute of Computing Technology, CAS, Beijing, China","2021 IEEE/CVF International Conference on Computer Vision (ICCV)","28 Feb 2022","2021","","","1655","1665","Visual understanding goes well beyond the study of images or videos on the web. To achieve complex tasks in volatile situations, the human can deeply understand the environment, quickly perceive events happening around, and continuously track objects’ state changes, which are still challenging for current AI systems. To equip AI system with the ability to understand dynamic ENVironments, we build a video Question Answering dataset named Env-QA. Env-QA contains 23K egocentric videos, where each video is composed of a series of events about exploring and interacting in the environment. It also provides 85K questions to evaluate the ability of understanding the composition, layout, and state changes of the environment presented by the events in videos. Moreover, we propose a video QA model, Temporal Segmentation and Event Attention network (TSEA), which introduces event-level video representation and corresponding attention mechanisms to better extract environment information and answer questions. Comprehensive experiments demonstrate the effectiveness of our framework and show the formidable challenges of Env-QA in terms of long-term state tracking, multi-event temporal reasoning and event counting, etc.","2380-7504","978-1-6654-2812-5","10.1109/ICCV48922.2021.00170","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9711383","Vision + language;Video analysis and understanding;Visual reasoning and logical representation","Visualization;Three-dimensional displays;Layout;Feature extraction;Transformers;Cognition;Data mining","","","","3","","61","IEEE","28 Feb 2022","","","IEEE","IEEE Conferences"
"Multi-Level Bottom-Top and Top-Bottom Feature Fusion for Crowd Counting","V. Sindagi; V. Patel","Department of Electrical and Computer Engineering, Johns Hopkins University, Baltimore, MD, USA; Department of Electrical and Computer Engineering, Johns Hopkins University, Baltimore, MD, USA","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","27 Feb 2020","2019","","","1002","1012","Crowd counting presents enormous challenges in the form of large variation in scales within images and across the dataset. These issues are further exacerbated in highly congested scenes. Approaches based on straightforward fusion of multi-scale features from a deep network seem to be obvious solutions to this problem. However, these fusion approaches do not yield significant improvements in the case of crowd counting in congested scenes. This is usually due to their limited abilities in effectively combining the multi-scale features for problems like crowd counting. To overcome this, we focus on how to efficiently leverage information present in different layers of the network. Specifically, we present a network that involves: (i) a multi-level bottom-top and top-bottom fusion (MBTTBF) method to combine information from shallower to deeper layers and vice versa at multiple levels, (ii) scale complementary feature extraction blocks (SCFB) involving cross-scale residual functions to explicitly enable flow of complementary features from adjacent conv layers along the fusion paths. Furthermore, in order to increase the effectiveness of the multi-scale fusion, we employ a principled way of generating scale-aware ground-truth density maps for training. Experiments conducted on three datasets that contain highly congested scenes (ShanghaiTech, UCF_CC_50, and UCF-QNRF) demonstrate that the proposed method is able to outperform several recent methods in all the datasets.","2380-7504","978-1-7281-4803-8","10.1109/ICCV.2019.00109","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9009788","","Feature extraction;Fuses;Head;Semantics;Task analysis;Flyback transformers;Training","feature extraction;image classification;image fusion","multiscale fusion;scale-aware ground-truth density maps;highly congested scenes;straightforward fusion;multiscale features;deep network;multilevel bottom-top and top-bottom feature fusion;crowd counting;scale complementary feature extraction blocks;MBTTBF;SCFB","","108","","78","IEEE","27 Feb 2020","","","IEEE","IEEE Conferences"
"Relational Attention Network for Crowd Counting","A. Zhang; J. Shen; Z. Xiao; F. Zhu; X. Zhen; X. Cao; L. Shao","School of Electronic and Information Engineering, Beihang University, Beijing, China; School of Electronic and Information Engineering, Beihang University, Beijing, China; School of Electronic and Information Engineering, Beihang University, Beijing, China; Inception Institute of Artificial Intelligence, Abu Dhabi, UAE; Inception Institute of Artificial Intelligence, Abu Dhabi, UAE; School of Electronic and Information Engineering, Beihang University, Beijing, China; Inception Institute of Artificial Intelligence, Abu Dhabi, UAE","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","27 Feb 2020","2019","","","6787","6796","Crowd counting is receiving rapidly growing research interests due to its potential application value in numerous real-world scenarios. However, due to various challenges such as occlusion, insufficient resolution and dynamic backgrounds, crowd counting remains an unsolved problem in computer vision. Density estimation is a popular strategy for crowd counting, where conventional density estimation methods perform pixel-wise regression without explicitly accounting the interdependence of pixels. As a result, independent pixel-wise predictions can be noisy and inconsistent. In order to address such an issue, we propose a Relational Attention Network (RANet) with a self-attention mechanism for capturing interdependence of pixels. The RANet enhances the self-attention mechanism by accounting both short-range and long-range interdependence of pixels, where we respectively denote these implementations as local self-attention (LSA) and global self-attention (GSA). We further introduce a relation module to fuse LSA and GSA to achieve more informative aggregated feature representations. We conduct extensive experiments on four public datasets, including ShanghaiTech A, ShanghaiTech B, UCF-CC-50 and UCF-QNRF. Experimental results on all datasets suggest RANet consistently reduces estimation errors and surpasses the state-of-the-art approaches by large margins.","2380-7504","978-1-7281-4803-8","10.1109/ICCV.2019.00689","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010829","","Feature extraction;Computational modeling;Task analysis;Estimation;Fuses;Correlation;Image reconstruction","computer vision;image fusion;image representation;learning (artificial intelligence);neural nets;object detection;pose estimation;regression analysis","RANet;self-attention mechanism;global self-attention;crowd counting;density estimation;pixel-wise regression;independent pixel-wise prediction;relational attention network;local self-attention;ShanghaiTech A dataset;ShanghaiTech B dataset;UCF-CC-50 dataset;UCF-QNRF dataset;computer vision","","91","","46","IEEE","27 Feb 2020","","","IEEE","IEEE Conferences"
"LPD-Net: 3D Point Cloud Learning for Large-Scale Place Recognition and Environment Analysis","Z. Liu; S. Zhou; C. Suo; P. Yin; W. Chen; H. Wang; H. Li; Y. Liu",The Chinese University of Hong Kong; Shanghai Jiao Tong University; The Chinese University of Hong Kong; Carnegie Mellon University; The Chinese University of Hong Kong; Shanghai Jiao Tong University; The Chinese University of Hong Kong; CUHK,"2019 IEEE/CVF International Conference on Computer Vision (ICCV)","27 Feb 2020","2019","","","2831","2840","Point cloud based place recognition is still an open issue due to the difficulty in extracting local features from the raw 3D point cloud and generating the global descriptor, and it's even harder in the large-scale dynamic environments. In this paper, we develop a novel deep neural network, named LPD-Net (Large-scale Place Description Network), which can extract discriminative and generalizable global descriptors from the raw 3D point cloud. Two modules, the adaptive local feature extraction module and the graph-based neighborhood aggregation module, are proposed, which contribute to extract the local structures and reveal the spatial distribution of local features in the large-scale point cloud, with an end-to-end manner. We implement the proposed global descriptor in solving point cloud based retrieval tasks to achieve the large-scale place recognition. Comparison results show that our LPD-Net is much better than PointNetVLAD and reaches the state-of-the-art. We also compare our LPD-Net with the vision-based solutions to show the robustness of our approach to different weather and light conditions.","2380-7504","978-1-7281-4803-8","10.1109/ICCV.2019.00292","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9009029","","Three-dimensional displays;Feature extraction;Task analysis;Two dimensional displays;Graphical models;Distribution functions;Robustness","feature extraction;graph theory;neural nets;object recognition","discriminative descriptors;adaptive local feature extraction module;graph-based neighborhood aggregation module;global descriptor;point cloud based place recognition;large-scale dynamic environments;LPD-Net;large-scale place description network;PointNetVLAD;spatial distribution;environment analysis","","127","","28","IEEE","27 Feb 2020","","","IEEE","IEEE Conferences"
"Attentional Neural Fields for Crowd Counting","A. Zhang; L. Yue; J. Shen; F. Zhu; X. Zhen; X. Cao; L. Shao","School of Electronic and Information Engineering, Beihang University, Beijing, China; School of Electronic and Information Engineering, Beihang University, Beijing, China; School of Electronic and Information Engineering, Beihang University, Beijing, China; Inception Institute of Artificial Intelligence, Abu Dhabi, UAE; Inception Institute of Artificial Intelligence, Abu Dhabi, UAE; School of Electronic and Information Engineering, Beihang University, Beijing, China; Inception Institute of Artificial Intelligence, Abu Dhabi, UAE","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","27 Feb 2020","2019","","","5713","5722","Crowd counting has recently generated huge popularity in computer vision, and is extremely challenging due to the huge scale variations of objects. In this paper, we propose the Attentional Neural Field (ANF) for crowd counting via density estimation. Within the encoder-decoder network, we introduce conditional random fields (CRFs) to aggregate multi-scale features, which can build more informative representations. To better model pair-wise potentials in CRFs, we incorperate non-local attention mechanism implemented as inter- and intra-layer attentions to expand the receptive field to the entire image respectively within the same layer and across different layers, which captures long-range dependencies to conquer huge scale variations. The CRFs coupled with the attention mechanism are seamlessly integrated into the encoder-decoder network, establishing an ANF that can be optimized end-to-end by back propagation. We conduct extensive experiments on four public datasets, including ShanghaiTech, WorldEXPO 10, UCF-CC-50 and UCF-QNRF. The results show that our ANF achieves high counting performance, surpassing most previous methods.","2380-7504","978-1-7281-4803-8","10.1109/ICCV.2019.00581","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9009565","","Estimation;Task analysis;Feature extraction;Computational modeling;Adaptation models;Aggregates;Machine learning","computer vision;feature extraction;image representation;object detection;random processes","nonlocal attention mechanism;intra-layer attentions;CRF;encoder-decoder network;ANF;crowd counting;computer vision;conditional random fields;model pair-wise potentials;attentional neural fields","","65","","43","IEEE","27 Feb 2020","","","IEEE","IEEE Conferences"
"LaLaLoc: Latent Layout Localisation in Dynamic, Unvisited Environments","H. Howard-Jenkins; J. -R. Ruiz-Sarmiento; V. A. Prisacariu","Active Vision Laboratory, University of Oxford; Machine Perception and Intelligent Robotics Group, University of Málaga; Active Vision Laboratory, University of Oxford","2021 IEEE/CVF International Conference on Computer Vision (ICCV)","28 Feb 2022","2021","","","10087","10096","We present LaLaLoc to localise in environments without the need for prior visitation, and in a manner that is robust to large changes in scene appearance, such as a full rearrangement of furniture. Specifically, LaLaLoc performs localisation through latent representations of room layout. LaLaLoc learns a rich embedding space shared between RGB panoramas and layouts inferred from a known floor plan that encodes the structural similarity between locations. Further, LaLaLoc introduces direct, cross-modal pose optimisation in its latent space. Thus, LaLaLoc enables fine-grained pose estimation in a scene without the need for prior visitation, as well as being robust to dynamics, such as a change in furniture configuration. We show that in a domestic environment LaLaLoc is able to accurately localise a single RGB panorama image to within 8.3cm, given only a floor plan as a prior.","2380-7504","978-1-6654-2812-5","10.1109/ICCV48922.2021.00995","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9710879","Representation learning;Scene analysis and understanding","Computer vision;Layout;Pose estimation;Rendering (computer graphics);Floors;Optimization","","","","5","","42","IEEE","28 Feb 2022","","","IEEE","IEEE Conferences"
"Conditional Vehicle Trajectories Prediction in CARLA Urban Environment","T. Buhet; E. Wirbel; X. Perrotton","Valeo Driving Assistance Research, Bobigny; Valeo Driving Assistance Research, Bobigny; Valeo Driving Assistance Research, Bobigny","2019 IEEE/CVF International Conference on Computer Vision Workshop (ICCVW)","5 Mar 2020","2019","","","2310","2319","Imitation learning is becoming more and more successful for autonomous driving. End-to-end (raw signal to command) performs well on relatively simple tasks (lane keeping and navigation). Mid-to-mid (environment abstraction to mid-level trajectory representation) or direct perception (raw signal to performance) approaches strive to handle more complex, real life environment and tasks (e.g. complex intersection). In this work, we show that complex urban situations can be handled with raw signal input and mid-level representation. We build a hybrid end-to-mid approach predicting trajectories for neighbor vehicles and for the ego vehicle with a conditional navigation goal. We propose an original architecture inspired from social pooling LSTM taking low and mid level data as input and producing trajectories as polynomials of time. We introduce a label augmentation mechanism to get the level of generalization that is required to control a vehicle. The performance is evaluated on CARLA 0.8 benchmark, showing significant improvements over previously published state of the art.","2473-9944","978-1-7281-5023-9","10.1109/ICCVW.2019.00284","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9022290","imitation learning;CARLA;autonomous driving;trajectory prediction","Trajectory;Navigation;Task analysis;Autonomous vehicles;Cameras;Three-dimensional displays;Benchmark testing","computer vision;driver information systems;feature extraction;image colour analysis;intelligent transportation systems;learning (artificial intelligence);mobile robots;recurrent neural nets;road vehicles","conditional vehicle trajectories prediction;CARLA urban environment;end-to-end imitation learning;autonomous driving;trajectory representation;neighbor vehicles;ego vehicle;conditional navigation goal;hybrid end-to-mid approach;social pooling LSTM;label augmentation;CARLA autopilot;front facing camera RGB image;image detector;YOLO detector","","7","","36","IEEE","5 Mar 2020","","","IEEE","IEEE Conferences"
"Instance Segmentation in CARLA: Methodology and Analysis for Pedestrian-oriented Synthetic Data Generation in Crowded Scenes","M. Lyssenko; C. Gladisch; C. Heinzemann; M. Woehrle; R. Triebel","Robert Bosch GmbH, Corporate Research; Robert Bosch GmbH, Corporate Research; Robert Bosch GmbH, Corporate Research; Robert Bosch GmbH, Corporate Research; Robert Bosch GmbH, Corporate Research","2021 IEEE/CVF International Conference on Computer Vision Workshops (ICCVW)","24 Nov 2021","2021","","","988","996","The evaluation of camera-based perception functions in automated driving (AD) is a significant challenge and requires large-scale high-quality datasets. Recently proposed metrics for safety evaluation additionally require detailed per-instance annotations of dynamic properties such as distance and velocities that may not be available in openly accessible AD datasets. Synthetic data from 3D simulators like CARLA may provide a solution to this problem as labeled data can be produced in a structured manner. However, CARLA currently lacks instance segmentation ground truth. In this paper, we present a back projection pipeline that allows us to obtain accurate instance segmentation maps for CARLA, which is necessary for precise per-instance ground truth information. Our evaluation results show that per-pedestrian depth aggregation obtained from our instance segmentation is more precise than previously available approximations based on bounding boxes especially in the context of crowded scenes in urban automated driving.","2473-9944","978-1-6654-0191-3","10.1109/ICCVW54120.2021.00115","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9607548","","Measurement;Computer vision;Three-dimensional displays;Annotations;Conferences;Pipelines;Safety","cameras;image segmentation;object detection","CARLA;pedestrian-oriented synthetic data generation;crowded scenes;camera-based perception;large-scale high-quality datasets;recently proposed metrics;safety evaluation;per-instance annotations;openly accessible AD datasets;accurate instance segmentation maps;per-instance ground truth information;per-pedestrian depth aggregation;urban automated driving","","3","","26","IEEE","24 Nov 2021","","","IEEE","IEEE Conferences"
"MeteorNet: Deep Learning on Dynamic 3D Point Cloud Sequences","X. Liu; M. Yan; J. Bohg",Stanford University; Stanford University; Stanford University,"2019 IEEE/CVF International Conference on Computer Vision (ICCV)","27 Feb 2020","2019","","","9245","9254","Understanding dynamic 3D environment is crucial for robotic agents and many other applications. We propose a novel neural network architecture called MeteorNet for learning representations for dynamic 3D point cloud sequences. Different from previous work that adopts a grid-based representation and applies 3D or 4D convolutions, our network directly processes point clouds. We propose two ways to construct spatiotemporal neighborhoods for each point in the point cloud sequence. Information from these neighborhoods is aggregated to learn features per point. We benchmark our network on a variety of 3D recognition tasks including action recognition, semantic segmentation and scene flow estimation. MeteorNet shows stronger performance than previous grid-based methods while achieving state-of-the-art performance on Synthia. MeteorNet also outperforms previous baseline methods that are able to process at most two consecutive point clouds. To the best of our knowledge, this is the first work on deep learning for dynamic raw point cloud sequences.","2380-7504","978-1-7281-4803-8","10.1109/ICCV.2019.00934","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010250","","Three-dimensional displays;Machine learning;Neural networks;Estimation;Spatiotemporal phenomena;Feature extraction;Task analysis","feature extraction;image representation;image segmentation;image sequences;learning (artificial intelligence);neural net architecture;object recognition;solid modelling","MeteorNet;deep learning;robotic agents;spatiotemporal neighborhoods;semantic segmentation;scene flow estimation;consecutive point clouds;dynamic raw point cloud sequences;3D recognition tasks;action recognition;dynamic 3D point cloud sequences;neural network architecture","","87","","38","IEEE","27 Feb 2020","","","IEEE","IEEE Conferences"
"Spatial Uncertainty-Aware Semi-Supervised Crowd Counting","Y. Meng; H. Zhang; Y. Zhao; X. Yang; X. Qian; X. Huang; Y. Zheng","Department of Eye and Vision Science, University of Liverpool, Liverpool, United Kingdom; Department of Eye and Vision Science, University of Liverpool, Liverpool, United Kingdom; Chinese Academy of Sciences, Cixi Institute of Biomedical Engineering, Ningbo, China; Remark AI UK Limited, London, United Kingdom; China Science IntelliCloud Technology Co., Ltd, Shanghai, China; Department of Computer Science, University of Liverpool, Liverpool, United Kingdom; Department of Eye and Vision Science, University of Liverpool, Liverpool, United Kingdom","2021 IEEE/CVF International Conference on Computer Vision (ICCV)","28 Feb 2022","2021","","","15529","15539","Semi-supervised approaches for crowd counting attract attention, as the fully supervised paradigm is expensive and laborious due to its request for a large number of images of dense crowd scenarios and their annotations. This paper proposes a spatial uncertainty-aware semi-supervised approach via regularized surrogate task (binary segmentation) for crowd counting problems. Different from existing semi-supervised learning-based crowd counting methods, to exploit the unlabeled data, our proposed spatial uncertainty-aware teacher-student framework focuses on high confident regions’ information while addressing the noisy supervision from the unlabeled data in an end-to-end manner. Specifically, we estimate the spatial uncertainty maps from the teacher model’s surrogate task to guide the feature learning of the main task (density regression) and the surrogate task of the student model at the same time. Besides, we introduce a simple yet effective differential transformation layer to enforce the inherent spatial consistency regularization between the main task and the surrogate task in the student model, which helps the surrogate task to yield more reliable predictions and generates high-quality uncertainty maps. Thus, our model can also address the task-level perturbation problems that occur spatial inconsistency between the primary and surrogate tasks in the student model. Experimental results on four challenging crowd counting datasets demonstrate that our method achieves superior performance to the state-of-the-art semi-supervised methods. Code is available at : https://github.com/smallmax00/SUA_crowd_counting","2380-7504","978-1-6654-2812-5","10.1109/ICCV48922.2021.01526","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9710789","Scene analysis and understanding","Representation learning;Image segmentation;Uncertainty;Annotations;Perturbation methods;Predictive models;Spatial databases","","","","39","","68","IEEE","28 Feb 2022","","","IEEE","IEEE Conferences"
